itemid,name,quality,tips1,tips2,icon,flash,model,dropModel,droptime,dropMinLev,dropMaxLev,itemtype,level,cslevel,cls,buffertype,bufferparam,uselv,interval,timeout,sell,price,dropvalue,onlyone,isdelete,bind,overlying,durable,career,sex,critRate,critical,holyAtt,pkatt,pkdef,phyAtt,phyAttMax,magicAtt,magicAttMax,taoAtt,taoAttMax,phyDef,phyDefMax,magicDef,magicDefMax,accurate,attackSpeed,dodge,hp,mp,neili,nelirec,hpper,heathRecover,magicRecover,poisonRecover,usecd,xlvalue,reinlv,effect,luck,efftype,bstype,cast,nbvalue,shenqi,autonopen,suitid,ispl,pureatk,puredef,diaoluo,flag,task,link,light,suitlevel,skilladd,fly,uniondonate,pubcd,pinfen,leixing,shuangji,boxid,groundname,log,timelimit,expadd,buffid,qhmax,zlmax,bagorder,showspecialbg,notice,xinfa,kangxing,kangxingshow,xllv,back
240102001,持续回血药1,1,,,201101,0,0,240102001,60000,0,0,2,1,0,1,1,15#3000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102002,持续回血药2,1,,,201102,0,0,240102002,60000,0,0,2,1,0,1,1,15#15000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102003,持续回血药3,1,,,201103,0,0,240102003,60000,0,0,2,1,0,1,1,15#75000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102004,持续回蓝药1,1,,,201104,0,0,240102004,60000,0,0,2,1,0,1,2,15#3000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102005,持续回蓝药2,1,,,201105,0,0,240102005,60000,0,0,2,1,0,1,2,15#15000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102006,持续回蓝药3,1,,,201106,0,0,240102006,60000,0,0,2,1,0,1,2,15#75000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102007,瞬间回血药1,1,,,201107,0,0,240102001,60000,0,0,2,1,0,1,3,5000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102008,瞬间回血药2,1,,,201108,0,0,240102002,60000,0,0,2,1,0,1,3,10000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102009,瞬间回血药3,1,,,201109,0,0,240102003,60000,0,0,2,1,0,1,3,20000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102010,瞬间回蓝药1,1,,,212173,0,0,240102004,60000,0,0,2,1,0,1,4,5000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102011,瞬间回蓝药2,1,,,212174,0,0,240102005,60000,0,0,2,1,0,1,4,10000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102012,瞬间回蓝药3,1,,,202135,0,0,240102006,60000,0,0,2,1,0,1,4,20000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102013,百分比攻击药1,1,,,201119,0,0,240102013,60000,0,0,2,1,0,1,5,300#10#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102014,百分比攻击药2,1,,,201120,0,0,240102014,60000,0,0,2,1,0,1,5,300#25#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102015,百分比攻击药3,1,,,201121,0,0,240102015,60000,0,0,2,1,0,1,5,300#50#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102016,百分比物防药1,1,,,201128,0,0,240102016,60000,0,0,2,1,0,1,6,300#10#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102017,百分比物防药2,1,,,201129,0,0,240102017,60000,0,0,2,1,0,1,6,300#25#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102018,百分比物防药3,1,,,201130,0,0,240102018,60000,0,0,2,1,0,1,6,300#50#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102019,攻速药1,1,,,201134,0,0,240102019,60000,0,0,2,1,0,1,7,300#10,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102020,攻速药2,1,,,201137,0,0,240102020,60000,0,0,2,1,0,1,7,300#25,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102021,攻速药3,1,,,202107,0,0,240102021,60000,0,0,2,1,0,1,7,300#50,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102022,经验药1,1,,,240102022,0,0,240102022,60000,0,0,2,1,0,3,8,1000000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,,,,,,,999999999,,,,,,,
240102023,经验药2,1,,,240102023,0,0,240102023,60000,0,0,2,1,0,3,8,3000000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,,,,,,,999999999,,,,,,,
240102024,经验药3,1,,,240102024,0,0,240102024,60000,0,0,2,1,0,3,8,20000000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,,,,,,,999999999,,,,,,,
240102025,经验丸1,1,,,202126,0,0,240102025,60000,0,0,2,1,0,1,9,300#2,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102026,经验丸2,1,,,202127,0,0,240102026,60000,0,0,2,1,0,1,9,600#3,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102027,经验丸3,1,,,202128,0,0,240102027,60000,0,0,2,1,0,1,9,900#4,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102028,持续双回药1,1,,,240102028,0,0,240102028,60000,0,0,2,1,0,1,13,15#5000#5000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102029,持续双回药2,1,,,240102029,0,0,240102029,60000,0,0,2,1,0,1,13,15#20000#20000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102030,持续双回药3,1,,,240102030,0,0,240102030,60000,0,0,2,1,0,1,13,15#50000#50000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102031,瞬间双回药1,1,,,240102031,0,0,240102031,60000,0,0,2,1,0,1,14,5000#5000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102032,瞬间双回药2,1,,,240102032,0,0,240102032,60000,0,0,2,1,0,1,14,25000#25000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102033,瞬间双回药3,1,,,240102033,0,0,240102033,60000,0,0,2,1,0,1,14,75000#75000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102034,百分比魔防药1,1,,,240102034,0,0,240102034,60000,0,0,2,1,0,1,15,300#10#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102035,百分比魔防药2,1,,,240102035,0,0,240102035,60000,0,0,2,1,0,1,15,300#25#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102036,百分比魔防药3,1,,,240102036,0,0,240102036,60000,0,0,2,1,0,1,15,300#50#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102037,攻击药水,1,使用后，直接增加1000点攻击，持续10分钟，PK杀怪，快人一步！,,240102133,0,0,240102133,60000,0,0,2,1,0,1,16,600#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,1,,,,,,999999999,,,,,,,
240102038,定值攻击药2,1,,,240102038,0,0,240102038,60000,0,0,2,1,0,1,16,300#1500,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102039,定值攻击药3,1,,,240102039,0,0,240102039,60000,0,0,2,1,0,1,16,300#2500,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102040,物防药水,1,使用后，直接增加1000点物防，持续10分钟！,,240102134,0,0,240102134,60000,0,0,2,1,0,1,17,600#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,1,,,,,,999999999,,,,,,,
240102041,定值物防药2,1,,,240102041,0,0,240102041,60000,0,0,2,1,0,1,17,300#1500,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102042,定值物防药3,1,,,240102042,0,0,240102042,60000,0,0,2,1,0,1,17,300#2500,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102043,魔防药水,1,使用后，直接增加1000点魔防，持续10分钟！,,240102135,0,0,240102135,60000,0,0,2,1,0,1,18,600#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,1,,,,,,999999999,,,,,,,
240102044,定值魔防药2,1,,,240102044,0,0,240102044,60000,0,0,2,1,0,1,18,300#1500,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102045,定值魔防药3,1,,,240102045,0,0,240102045,60000,0,0,2,1,0,1,18,300#2500,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102046,百分比持续回血药1,1,,,240102046,0,0,240102046,60000,0,0,2,1,0,1,19,15#20,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102047,百分比持续回血药2,1,,,240102047,0,0,240102047,60000,0,0,2,1,0,1,19,15#40,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102048,百分比持续回血药3,1,,,240102048,0,0,240102048,60000,0,0,2,1,0,1,19,15#60,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102049,百分比持续回蓝药1,1,,,240102049,0,0,240102049,60000,0,0,2,1,0,1,20,15#20,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102050,百分比持续回蓝药2,1,,,240102050,0,0,240102050,60000,0,0,2,1,0,1,20,15#40,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102051,百分比持续回蓝药3,1,,,240102051,0,0,240102051,60000,0,0,2,1,0,1,20,15#60,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102052,泡点水1,1,,,240102052,0,0,240102052,60000,0,0,2,1,0,1,21,300#2,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102053,泡点水2,1,,,240102053,0,0,240102053,60000,0,0,2,1,0,1,21,300#3,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102054,泡点水3,1,,,240102054,0,0,240102054,60000,0,0,2,1,0,1,21,300#4,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102055,百分比免伤药1,1,,,240102055,0,0,240102055,60000,0,0,2,1,0,1,31,300#10#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102056,百分比免伤药2,1,,,240102056,0,0,240102056,60000,0,0,2,1,0,1,31,300#25#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102057,百分比免伤药3,1,,,240102057,0,0,240102057,60000,0,0,2,1,0,1,31,300#50#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102058,百分比神圣伤害药1,1,,,240102058,0,0,240102058,60000,0,0,2,1,0,1,32,300#10#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102059,百分比神圣伤害药2,1,,,240102059,0,0,240102059,60000,0,0,2,1,0,1,32,300#25#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102060,百分比神圣伤害药3,1,,,240102060,0,0,240102060,60000,0,0,2,1,0,1,32,300#50#1000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,药品,0,,1,,,,,,,999999999,,,,,,,
240102061,直升一级丹,5,<p><font color='#cf26a5'>80级之前都将立刻升<p><font color='#53b436'>1</font>级！<br>大于或等于80级使用会获得<p><font color='#53b436'>1000万</font>经验<br></font><br><p><font color='#53b436'>等级越高，使用越划算</font>,首充礼包,240102061,0,0,240102061,120000,0,0,2,0,0,2,28,1#80#10000000,60,0,,1,100,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,4,,,,,,,,,,材料,0,,1,1,,,,,,100000136,,,,,,,
240102071,10万经验,1,使用后可直接获得<p><font color='#53b436'>100000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102071,0,0,240102071,60000,0,0,2,1,0,3,8,100000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,,,,,,,100000148,,,,,,,
240102062,50万经验,1,使用后可直接获得<p><font color='#53b436'>500000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102062,0,0,240102062,60000,0,0,2,1,0,3,8,500000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,,,,,,,100000147,,,,,,,
240102063,100万经验,1,使用后可直接获得<p><font color='#53b436'>1000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102063,0,0,240102063,60000,0,0,2,1,0,3,8,1000000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000146,,,,,,,
240102064,200万经验,1,使用后可直接获得<p><font color='#53b436'>2000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102064,0,0,240102064,60000,0,0,2,1,0,3,8,2000000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000145,,,,,,,
240102065,300万经验,1,使用后可直接获得<p><font color='#53b436'>3000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102064,0,0,240102064,60000,0,0,2,1,0,3,8,3000000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000144,,,,,,,
240102066,400万经验,1,使用后可直接获得<p><font color='#53b436'>4000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102064,0,0,240102064,60000,0,0,2,1,0,3,8,4000000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000143,,,,,,,
240102067,500万经验,1,使用后可直接获得<p><font color='#53b436'>5000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102067,0,0,240102067,60000,0,0,2,1,0,3,8,5000000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000142,,,,,,,
240102068,600万经验,1,使用后可直接获得<p><font color='#53b436'>6000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102068,0,0,240102068,60000,0,0,2,1,0,3,8,6000000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000141,,,,,,,
240102069,1000万经验,1,使用后可直接获得<p><font color='#53b436'>10000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102069,0,0,240102069,60000,0,0,2,1,0,3,8,10000000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000140,,,,,,,
240102070,2000万经验,1,使用后可直接获得<p><font color='#53b436'>20000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102070,0,0,240102070,60000,0,0,2,1,0,3,8,20000000,60,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000139,,,,,,,
240102072,5000万经验,1,使用后可直接获得<p><font color='#53b436'>50000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102072,0,0,240102072,60000,0,0,2,1,0,3,8,50000000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000138,,,,,,,
240102074,4亿经验丹,1,使用后可直接获得<p><font color='#53b436'>50000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102074,0,0,240102074,60000,0,0,2,1,0,3,8,400000000,1,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,100000137,,,,,,,
240102075,1000万经验,3,使用后可直接获得<p><font color='#53b436'>10000000</font>经验<br>每日最多可使用<p><font color='#53b436'>5次</font>经验丹<br>VIP可<p><font color='#53b436'>增加</font>使用经验丹次数,寻宝,240102069,0,0,240102069,60000,0,0,2,1,0,3,9,10000000,66,1,,1,1,0,0,1,1,99,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,,,,,2,,,,药品,1,,1,1,,,,,,999999999,,,,,,,
212187,2级强化石,1,铸造界面强化装备4~6星所需的材料，衣服强化到10星可获得神龙护体光效。,活动奖励，商城购买,212187,0,0,212187,120000,0,0,2,0,0,11,0,0,1,0,,1,100,0,0,1,0,999,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,qianghua#1,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
2212187,2级强化石,1,铸造界面强化装备4~6星所需的材料，衣服强化到10星可获得神龙护体光效。,活动奖励，商城购买,212187,0,0,212187,120000,0,0,2,0,0,11,0,0,1,0,,1,100,0,0,1,1,999,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,0,,,0,0,,qianghua#1,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
